실거래일자,거래유형,상세내용,종목명,수량,단가,거래금액,정산금액,잔고,예수금잔액,수수료,세금,거래일자
2025.06.05,매도,외화증권매도,뉴스케일 파워,47,33,1576,1576,-47,0,0,0,2025.06.05
2025.06.05,매도,외화증권매도,리게티 컴퓨팅,125,11,1495,1495,-125,0,0,0,2025.06.05
2025.06.05,매도,외화증권매도,템퍼스 AI,5,62,313,313,50,0,0,0,2025.06.05
2025.06.05,매도,외화증권매도,테슬라,2,351,702,702,2,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,오클로,28,55,1566,1566,0,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,아처 에비에이션,10,9,98,98,300,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,빅베어 AI 홀딩스,200,3,779,779,-200,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,빅베어 AI 홀딩스,200,3,783,783,0,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,브로드컴,1,254,254,254,1,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,브로드컴,5,254,1272,1272,6,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,코어위브,5,124,622,622,10,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,메타,2,672,1344,1344,2,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,힘스 & 허즈,25,57,1441,1441,25,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,일라이 릴리,2,753,1507,1507,0,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,마이크로소프트,3,462,1388,1388,3,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,뉴스케일 파워,47,33,1578,1578,0,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,리게티 컴퓨팅,125,12,1508,1508,0,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,테슬라,2,343,687,687,4,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,테슬라,2,347,694,694,6,0,0,0,2025.06.05
2025.06.05,매수,외화증권매수,테슬라,4,346,1387,1387,10,0,0,0,2025.06.05
2025.06.09,매도,외화증권매도,코어위브,5,149,745,745,5,0,0,0,2025.06.09
2025.06.09,매도,외화증권매도,코어위브,5,159,795,795,0,0,0,0,2025.06.09
2025.06.09,매도,외화증권매도,힘스 & 허즈,25,57,1448,1448,0,0,0,0,2025.06.09
2025.06.09,매도,외화증권매도,아이셰어즈 대한민국 ETF,50,63,3181,3181,-50,0,0,0,2025.06.09
2025.06.09,매도,외화증권매도,리커젼 파마슈티컬스,180,5,901,901,-180,0,0,0,2025.06.09
2025.06.09,매도,외화증권매도,테슬라,2,341,683,683,8,0,0,0,2025.06.09
2025.06.09,매도,외화증권매도,테슬라,3,329,988,988,5,0,0,0,2025.06.09
2025.06.09,매도,외화증권매도,유나이티드헬스 그룹,7,304,2133,2133,-2,0,0,0,2025.06.09
2025.06.09,매도,외화증권매도,테슬라,3,315,947,947,2,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,브로드컴,3,258,774,774,9,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,브로드컴,3,261,783,783,12,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,코인베이스 글로벌,2,257,514,514,2,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,코인베이스 글로벌,2,257,514,514,4,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,코인베이스 글로벌,4,256,1027,1027,8,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,코인베이스 글로벌,6,256,1540,1540,14,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,아이셰어즈 대한민국 ETF,50,63,3175,3175,0,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,팔란티어 테크놀로지스,1,126,126,126,60,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,팔란티어 테크놀로지스,5,126,630,630,65,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,리커젼 파마슈티컬스,180,4,881,881,0,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,테슬라,3,333,1000,1000,5,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,테슬라,3,336,1009,1009,8,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,유나이티드헬스 그룹,2,304,608,608,0,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,디렉시온 테슬라 2배 ETF,130,11,1501,1501,130,0,0,0,2025.06.09
2025.06.09,매수,외화증권매수,디렉시온 테슬라 2배 ETF,200,11,2310,2310,330,0,0,0,2025.06.09
2025.06.10,매도,외화증권매도,브로드컴,1,249,249,249,11,0,0,0,2025.06.10
2025.06.10,매도,외화증권매도,브로드컴,1,249,249,249,10,0,0,0,2025.06.10
2025.06.10,매도,외화증권매도,써클 인터넷 그룹,10,97,977,977,-10,0,0,0,2025.06.10
2025.06.10,매도,외화증권매도,메타,2,688,1376,1376,0,0,0,0,2025.06.10
2025.06.10,매도,외화증권매도,마이크로소프트,3,469,1408,1408,0,0,0,0,2025.06.10
2025.06.10,매도,외화증권매도,템퍼스 AI,4,62,250,250,46,0,0,0,2025.06.10
2025.06.10,매수,외화증권매수,브로드컴,1,249,249,249,11,0,0,0,2025.06.10
2025.06.10,매수,외화증권매수,브로드컴,1,250,250,250,12,0,0,0,2025.06.10
2025.06.10,매수,외화증권매수,써클 인터넷 그룹,10,97,976,976,0,0,0,0,2025.06.10
2025.06.10,매수,외화증권매수,테슬라,2,300,600,600,10,0,0,0,2025.06.10
2025.06.11,매도,외화증권매도,아처 에비에이션,30,11,345,345,270,0,0,0,2025.06.11
2025.06.11,매도,외화증권매도,디렉시온 테슬라 2배 ETF,30,10,317,317,300,0,0,0,2025.06.11
2025.06.11,매도,외화증권매도,디렉시온 테슬라 2배 ETF,30,10,318,318,270,0,0,0,2025.06.11
2025.06.11,매도,외화증권매도,아이셰어즈 대한민국 ETF,40,66,2661,2661,-40,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,브로드컴,1,243,243,243,13,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,브로드컴,2,243,486,486,15,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,메타,1,702,702,702,1,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,아이셰어즈 대한민국 ETF,40,66,2649,2649,0,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,마이크로소프트,1,470,470,470,1,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,마이크로소프트,1,470,470,470,2,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,마이크로소프트,2,470,940,940,4,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,마이크로소프트,4,470,1881,1881,8,0,0,0,2025.06.11
2025.06.11,매수,외화증권매수,엔비디아,5,142,713,713,65,0,0,0,2025.06.11
2025.06.12,매도,외화증권매도,브로드컴,3,244,732,732,12,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,코인베이스 글로벌,4,259,1038,1038,10,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,디렉시온 테슬라 2배 ETF,10,11,119,119,260,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,디렉시온 테슬라 2배 ETF,20,11,238,238,240,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,디렉시온 테슬라 2배 ETF,20,11,239,239,220,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,디렉시온 테슬라 2배 ETF,50,11,596,596,170,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,디렉시온 테슬라 2배 ETF,170,11,1996,1996,0,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,메타,1,699,699,699,0,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,마이크로소프트,1,469,469,469,7,0,0,0,2025.06.12
2025.06.12,매도,외화증권매도,마이크로소프트,1,469,469,469,6,0,0,0,2025.06.12
2025.06.12,매수,외화증권매수,메타,1,695,695,695,1,0,0,0,2025.06.12
2025.06.12,매수,외화증권매수,메타,1,695,695,695,2,0,0,0,2025.06.12
2025.06.12,매수,외화증권매수,메타,1,699,699,699,3,0,0,0,2025.06.12
2025.06.12,매수,외화증권매수,메타,1,699,699,699,4,0,0,0,2025.06.12
2025.06.23,매수,외화증권매수,아처 에비에이션,20,10,202,202,290,0,0,0,2025.06.23
2025.06.25,매도,외화증권매도,메타,4,686,2744,2744,0,0,0,0,2025.06.25
2025.06.25,매수,외화증권매수,마이크로소프트,2,476,952,952,8,0,0,0,2025.06.25
2025.06.25,매수,외화증권매수,마이크로소프트,2,476,952,952,10,0,0,0,2025.06.25
2025.06.25,매수,외화증권매수,엔비디아,5,143,719,719,70,0,0,0,2025.06.25
2025.06.25,매수,외화증권매수,뉴스케일 파워,20,39,785,785,20,0,0,0,2025.06.25
2025.06.26,매도,외화증권매도,코인베이스 글로벌,2,342,684,684,8,0,0,0,2025.06.26
2025.06.26,매수,외화증권매수,써클 인터넷 그룹,3,230,691,691,3,0,0,0,2025.06.26
2025.06.26,매수,외화증권매수,엔비디아,10,145,1454,1454,80,0,0,0,2025.06.26
2025.06.26,매수,외화증권매수,뉴스케일 파워,50,38,1924,1924,70,0,0,0,2025.06.26
2025.06.26,입금,외화배당금입금,메타,0,0,1,1,0,0,0,0,2025.06.26
2025.06.27,매도,외화증권매도,코인베이스 글로벌,2,349,699,699,6,0,0,0,2025.06.27
2025.06.27,매도,외화증권매도,코인베이스 글로벌,2,355,710,710,4,0,0,0,2025.06.27
2025.06.27,매도,외화증권매도,뉴스케일 파워,20,39,789,789,50,0,0,0,2025.06.27
2025.06.27,매도,외화증권매도,뉴스케일 파워,20,41,827,827,30,0,0,0,2025.06.27
2025.06.27,매도,외화증권매도,뉴스케일 파워,30,39,1175,1175,0,0,0,0,2025.06.27
2025.06.27,매도,외화증권매도,테슬라,10,337,3372,3372,0,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,스포티파이 테크놀러지,1,755,755,755,8,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,브로드컴,2,269,538,538,14,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,메타,1,713,713,713,1,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,메타,2,713,1427,1427,3,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,마이크로소프트,1,492,492,492,11,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,마이크로소프트,1,493,493,493,12,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,엔비디아,5,150,750,750,85,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,엔비디아,5,150,752,752,90,0,0,0,2025.06.27
2025.06.27,매수,외화증권매수,엔비디아,10,151,1511,1511,100,0,0,0,2025.06.27
2025.06.30,입금,이체입금,,0,0,5000000,5000000,0,5000929,0,0,2025.06.30
2025.06.30,입금,이체입금,,0,0,65325,65325,0,5066254,0,0,2025.06.30
2025.07.01,입고,타사대체입고,아이셰어즈 20+년 미국 국채 ETF,90,87,0,0,90,5066254,0,0,2025.07.01
2025.07.01,입고,타사대체입고,아이셰어즈 7-10년 미국 국채 ETF,1,95,0,0,1,5066254,0,0,2025.07.01
2025.07.01,입고,타사대체입고,아이셰어즈 1-3년 미국 국채 ETF,1,82,0,0,1,5066254,0,0,2025.07.01
2025.07.01,입고,타사대체입고,비트코인 전략 2배 ETF,30,53,0,0,30,5066254,0,0,2025.07.01
2025.07.01,입고,타사대체입고,SPDR 금 미니셰어즈 ETF,30,67,0,0,30,5066254,0,0,2025.07.01
2025.07.01,입금,외화배당금입금,브로드컴,0,0,6,6,0,0,0,0,2025.07.01
2025.07.02,입금,이체입금,,0,0,4000000,4000000,0,9066254,0,0,2025.07.02
2025.07.02,매수,외화증권매수,브로드컴,1,274,274,274,15,0,0,0,2025.07.02
2025.07.02,매수,외화증권매수,써클 인터넷 그룹,1,174,174,174,4,0,0,0,2025.07.02
2025.07.02,매수,외화증권매수,써클 인터넷 그룹,2,172,345,345,6,0,0,0,2025.07.02
2025.07.02,매수,외화증권매수,메타,2,747,1495,1495,5,0,0,0,2025.07.02
2025.07.02,매수,외화증권매수,팔란티어 테크놀로지스,5,137,686,686,70,0,0,0,2025.07.02
2025.07.02,매수,외화증권매수,팔란티어 테크놀로지스,5,137,686,686,75,0,0,0,2025.07.02
2025.07.02,환전,통합증거금결제금생성(외화),,0,0,4755463,3503,0,4310791,0,0,2025.07.02
2025.07.03,매도,외화증권매도,아처 에비에이션,50,9,497,497,240,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,아처 에비에이션,50,9,498,498,190,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,아처 에비에이션,200,9,1978,1978,-10,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,메타,1,732,732,732,4,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,메타,1,733,733,733,3,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,메타,1,733,733,733,2,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,아이셰어즈 7-10년 미국 국채 ETF,1,95,95,95,0,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,아이셰어즈 1-3년 미국 국채 ETF,1,82,82,82,0,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,뉴스케일 파워,20,36,730,730,-20,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,뉴스케일 파워,20,37,745,745,-40,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,뉴스케일 파워,40,36,1460,1460,-80,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,팔란티어 테크놀로지스,5,129,649,649,70,0,0,0,2025.07.03
2025.07.03,매도,외화증권매도,템퍼스 AI,50,61,3089,3089,-4,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,스포티파이 테크놀러지,2,722,1445,1445,10,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,아처 에비에이션,10,10,103,103,0,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,브로드컴,1,266,266,266,16,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,써클 인터넷 그룹,1,172,172,172,7,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,써클 인터넷 그룹,1,184,184,184,8,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,코인베이스 글로벌,1,342,342,342,5,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,아이셰어즈 20+년 미국 국채 ETF,10,87,879,879,100,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,뉴스케일 파워,20,36,724,724,-60,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,뉴스케일 파워,20,36,736,736,-40,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,뉴스케일 파워,20,37,743,743,-20,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,뉴스케일 파워,20,37,744,744,0,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,팔란티어 테크놀로지스,5,133,666,666,75,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,팔란티어 테크놀로지스,5,133,669,669,80,0,0,0,2025.07.03
2025.07.03,매수,외화증권매수,템퍼스 AI,4,62,250,250,0,0,0,0,2025.07.03
2025.07.03,입금,외화배당금입금,엔비디아,0,0,0,0,0,0,0,0,2025.07.03
2025.07.04,매도,외화증권매도,코인베이스 글로벌,1,353,353,353,4,0,0,0,2025.07.04
2025.07.04,매도,외화증권매도,마이크로소프트,2,491,982,982,10,0,0,0,2025.07.04
2025.07.04,매도,외화증권매도,비트코인 전략 2배 ETF,20,55,1114,1114,10,0,0,0,2025.07.04
2025.07.04,매도,외화증권매도,SPDR 금 미니셰어즈 ETF,5,66,332,332,25,0,0,0,2025.07.04
2025.07.04,매도,외화증권매도,SPDR 금 미니셰어즈 ETF,25,66,1663,1663,0,0,0,0,2025.07.04
2025.07.04,매수,외화증권매수,써클 인터넷 그룹,1,180,180,180,9,0,0,0,2025.07.04
2025.07.04,매수,외화증권매수,로빈후드,5,96,481,481,5,0,0,0,2025.07.04
2025.07.07,입금,외화배당금입금,아이셰어즈 1-3년 미국 국채 ETF,0,0,0,0,0,0,0,0,2025.07.07
2025.07.07,입금,외화배당금입금,아이셰어즈 7-10년 미국 국채 ETF,0,0,0,0,0,0,0,0,2025.07.07
2025.07.07,입금,외화배당금입금,아이셰어즈 20+년 미국 국채 ETF,0,0,29,29,0,4304591,0,6200,2025.07.07
2025.07.07,입금,이체입금,,0,0,5000000,5000000,0,9304591,0,0,2025.07.07
2025.07.09,매도,외화증권매도,써클 인터넷 그룹,1,195,195,195,8,0,0,0,2025.07.09
2025.07.09,매수,외화증권매수,메타,1,723,723,723,3,0,0,0,2025.07.09
2025.07.09,매수,외화증권매수,로빈후드,5,93,466,466,10,0,0,0,2025.07.09
2025.07.09,매수,외화증권매수,로빈후드,5,93,466,466,15,0,0,0,2025.07.09
2025.07.09,매수,외화증권매수,비트코인 전략 2배 ETF,10,54,543,543,20,0,0,0,2025.07.09
2025.07.09,매수,외화증권매수,비트코인 전략 2배 ETF,10,54,543,543,30,0,0,0,2025.07.09
2025.07.10,매수,외화증권매수,메타,1,720,720,720,4,0,0,0,2025.07.10
2025.07.10,매수,외화증권매수,비트코인 전략 2배 ETF,5,54,272,272,35,0,0,0,2025.07.10
2025.07.11,입금,이체입금,,0,0,1000000,1000000,0,10304591,0,0,2025.07.11
2025.07.11,매수,외화증권매수,비트코인 전략 2배 ETF,5,55,275,275,40,0,0,0,2025.07.11
2025.07.13,입금,예탁금이용료,,0,0,1890,1610,0,10306201,0,280,2025.07.14
2025.07.14,입금,이체입금,,0,0,5000000,5000000,0,15306201,0,0,2025.07.14
2025.07.14,매도,외화증권매도,스포티파이 테크놀러지,1,709,709,709,9,0,0,0,2025.07.14
2025.07.14,매도,외화증권매도,스포티파이 테크놀러지,1,709,709,709,8,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,오클로,20,55,1102,1102,20,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,아처 에비에이션,100,10,1058,1058,100,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,코인베이스 글로벌,1,375,375,375,5,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,메타,1,727,727,727,5,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,메타,1,727,727,727,6,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,마이크로소프트,2,501,1003,1003,12,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,뉴스케일 파워,30,36,1080,1080,30,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,로빈후드,5,94,474,474,20,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,템퍼스 AI,20,60,1210,1210,20,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,테슬라,1,310,310,310,1,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,테슬라,4,310,1241,1241,5,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,비트코인 전략 2배 ETF,5,57,285,285,45,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,비트코인 전략 2배 ETF,5,57,286,286,50,0,0,0,2025.07.14
2025.07.14,매수,외화증권매수,비트코인 전략 2배 ETF,10,62,623,623,60,0,0,0,2025.07.14
2025.07.14,환전,통합증거금결제금생성(외화),,0,0,6868693,4988,0,8437508,0,0,2025.07.14
2025.07.14,출금,이체출금,,0,0,175000,175000,0,8262508,0,0,2025.07.14
2025.07.14,출금,이체출금,,0,0,100000,100000,0,8162508,0,0,2025.07.14
2025.07.14,출금,이체출금,,0,0,125000,125000,0,8037508,0,0,2025.07.14
2025.07.15,출금,이체출금,,0,0,130000,130000,0,7907508,0,0,2025.07.15
2025.07.16,매도,외화증권매도,오클로,25,55,1397,1397,-5,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,써클 인터넷 그룹,10,188,1883,1883,-2,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,코인베이스 글로벌,1,394,394,394,4,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,코인베이스 글로벌,1,395,395,395,3,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,아이셰어즈 20+년 미국 국채 ETF,10,85,855,855,90,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,아이셰어즈 20+년 미국 국채 ETF,20,85,1707,1707,70,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,아이셰어즈 20+년 미국 국채 ETF,20,85,1710,1710,50,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,템퍼스 AI,5,57,289,289,15,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,템퍼스 AI,5,58,290,290,10,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,테슬라,5,317,1586,1586,0,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,비트코인 전략 2배 ETF,10,66,661,661,50,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,비트코인 전략 2배 ETF,10,68,680,680,40,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,비트코인 전략 2배 ETF,10,68,681,681,30,0,0,0,2025.07.16
2025.07.16,매도,외화증권매도,비트코인 전략 2배 ETF,10,68,685,685,20,0,0,0,2025.07.16
2025.07.16,매수,외화증권매수,카메코,5,73,369,369,5,0,0,0,2025.07.16
2025.07.16,매수,외화증권매수,오클로,5,56,280,280,0,0,0,0,2025.07.16
2025.07.16,매수,외화증권매수,아처 에비에이션,20,10,210,210,120,0,0,0,2025.07.16
